Document Title	Package	End	Excerpt Creator	Excerpt Copy	Codes Applied Combined
2007-blog07-opinion-936.txt	88	101	gsherma2	Grammy awards	PeriodicEvent
2007-blog07-opinion-937.txt	37	47	gsherma2	LexisNexis	OrganizationEntity
2007-blog07-opinion-937.txt	107	117	gsherma2	LexisNexis	OrganizationEntity
2007-blog07-opinion-938.txt	38	49	gsherma2	plug awards	PeriodicEvent
2007-blog07-opinion-938.txt	97	108	gsherma2	Plug Awards	PeriodicEvent
2007-blog07-opinion-939.txt	38	51	gsherma2	Beggin Strips	OrganizationEntity
2007-blog07-opinion-939.txt	88	102	gsherma2	Beggin' Strips	OrganizationEntity
2007-blog07-opinion-940.txt	37	52	gsherma2	Lance Armstrong	PersonEntity
2007-blog07-opinion-940.txt	103	117	gsherma2	Tour de France	PeriodicEvent
2007-blog07-opinion-940.txt	126	141	gsherma2	Lance Armstrong	PersonEntity
2007-blog07-opinion-941.txt	38	50	gsherma2	teri hatcher	PersonEntity
2007-blog07-opinion-941.txt	99	111	gsherma2	Teri Hatcher	PersonEntity
2007-blog07-opinion-943.txt	90	103	gsherma2	U.S. Congress	OrganizationEntity
2007-blog07-opinion-943.txt	115	129	gsherma2	President Bush	PersonEntity
2007-blog07-opinion-943.txt	134	155	gsherma2	Vice-president Cheney	PersonEntity
2007-blog07-opinion-944.txt	38	52	gsherma2	Opera Software	OtherEntity
2007-blog07-opinion-944.txt	58	71	gsherma2	Opera Browser	OtherEntity
2007-blog07-opinion-944.txt	77	89	gsherma2	Opera Mobile	OtherEntity
2007-blog07-opinion-944.txt	95	105	gsherma2	Opera Mini	OtherEntity
2007-blog07-opinion-944.txt	147	152	gsherma2	Opera	OtherEntity
2007-blog07-opinion-945.txt	37	44	gsherma2	bolivia	PlaceEntity
2007-blog07-opinion-945.txt	100	107	gsherma2	Bolivia	PlaceEntity
2007-blog07-opinion-946.txt	37	41	gsherma2	tivo	OrganizationEntity
2007-blog07-opinion-946.txt	77	81	gsherma2	TIVO	OrganizationEntity
2007-blog07-opinion-947.txt	37	48	gsherma2	sasha cohen	PersonEntity
2007-blog07-opinion-947.txt	106	117	gsherma2	Sasha Cohen	PersonEntity
2007-blog07-opinion-947.txt	84	91	gsherma2	Olympic	PeriodicEvent
2007-blog07-opinion-948.txt	37	45	gsherma2	sorbonne	OrganizationEntity
2007-blog07-opinion-948.txt	85	93	gsherma2	Sorbonne	OrganizationEntity
2007-blog07-opinion-949.txt	37	46	gsherma2	ford bell	PersonEntity
2007-blog07-opinion-949.txt	79	88	gsherma2	Minnesota	PlaceEntity
2007-blog07-opinion-949.txt	126	135	gsherma2	Ford Bell	PersonEntity
2007-blog07-opinion-949.txt	106	135	gsherma2	political candidate Ford Bell	IndirectEventReference
2007-blog07-opinion-950.txt	37	57	gsherma2	Hitachi Data Systems	OrganizationEntity
2007-blog07-opinion-950.txt	106	126	gsherma2	Hitachi Data Systems	OrganizationEntity
2008-blog08-opinion-1026.txt	160	173	gsherma2	United States	PlaceEntity
2008-blog08-opinion-1027.txt	38	43	gsherma2	NAFTA	OtherEntity
2008-blog08-opinion-1027.txt	80	115	gsherma2	North American Free Trade Agreement	OtherEntity
2008-blog08-opinion-1028.txt	38	44	gsherma2	Oregon	PlaceEntity
2008-blog08-opinion-1028.txt	45	68	gsherma2	Death with Dignity Act 	OtherEntity
2008-blog08-opinion-1028.txt	129	137	gsherma2	Oregon's	PlaceEntity
2008-blog08-opinion-1028.txt	138	160	gsherma2	Death with Dignity Act	OtherEntity
2008-blog08-opinion-1028.txt	194	207	gsherma2	Supreme Court	OrganizationEntity
2008-blog08-opinion-1028.txt	211	224	gsherma2	February 2006	ExplicitDate
2008-blog08-opinion-1028.txt	129	224	gsherma2	"Oregon's Death with Dignity Act, which was ruled as legal by the Supreme Court in February 2006"	SpecificEvent
2008-blog08-opinion-1029.txt	38	52	gsherma2	Morgan Freeman	PersonEntity
2008-blog08-opinion-1029.txt	95	109	gsherma2	Morgan Freeman	PersonEntity
2008-blog08-opinion-1030.txt	38	55	gsherma2	System of a Down 	OrganizationEntity
2008-blog08-opinion-1030.txt	112	128	gsherma2	System of a Down	OrganizationEntity
2008-blog08-opinion-1031.txt	38	55	gsherma2	Sew Fast Sew Easy	OrganizationEntity
2008-blog08-opinion-1031.txt	91	108	gsherma2	Sew Fast Sew Easy	OrganizationEntity
2008-blog08-opinion-1032.txt	38	53	gsherma2	I Walk the Line	OtherEntity
2008-blog08-opinion-1032.txt	103	118	gsherma2	I Walk the Line	OtherEntity
2008-blog08-opinion-1033.txt	38	48	gsherma2	World Bank	OrganizationEntity
2008-blog08-opinion-1033.txt	88	98	gsherma2	World Bank	OrganizationEntity
2008-blog08-opinion-1034.txt	38	51	gsherma2	Ruth Rendell 	PersonEntity
2008-blog08-opinion-1034.txt	93	105	gsherma2	Ruth Rendell	PersonEntity
2008-blog08-opinion-1035.txt	38	49	gsherma2	Mayo Clinic	OrganizationEntity
2008-blog08-opinion-1035.txt	89	100	gsherma2	Mayo Clinic	OrganizationEntity
2008-blog08-opinion-1036.txt	38	52	gsherma2	Project Runway	PeriodicEvent
2008-blog08-opinion-1036.txt	103	117	gsherma2	Project Runway	PeriodicEvent
2008-blog08-opinion-1037.txt	38	69	gsherma2	New York Philharmonic Orchestra	OrganizationEntity
2008-blog08-opinion-1037.txt	109	140	gsherma2	New York Philharmonic Orchestra	OrganizationEntity
2008-blog08-opinion-1038.txt	38	45	gsherma2	israeli	PlaceEntity
2008-blog08-opinion-1038.txt	110	116	gsherma2	Israel	PlaceEntity
2008-blog08-opinion-1039.txt	38	52	gsherma2	The Geek Squad	OrganizationEntity
2008-blog08-opinion-1039.txt	115	129	gsherma2	the Geek Squad	OrganizationEntity
2008-blog08-opinion-1040.txt	38	44	gsherma2	TomTom	OrganizationEntity
2008-blog08-opinion-1040.txt	91	97	gsherma2	TomTom	OrganizationEntity
2008-blog08-opinion-1041.txt	38	56	gsherma2	federal shield law	OtherEntity
2008-blog08-opinion-1041.txt	109	127	gsherma2	Federal Shield Law	OtherEntity
2008-blog08-opinion-1042.txt	38	50	gsherma2	David Irving	PersonEntity
2008-blog08-opinion-1042.txt	117	129	gsherma2	David Irving	PersonEntity
2008-blog08-opinion-1042.txt	133	140	gsherma2	Austria	PlaceEntity
2008-blog08-opinion-1042.txt	196	205	gsherma2	Holocaust	SpecificEvent
2008-blog08-opinion-1042.txt	83	129	gsherma2	the arrest and trial of historian David Irving	SpecificEvent
2008-blog08-opinion-1042.txt	38	50	gsherma2	David Irving	SpecificEvent
2008-blog08-opinion-1043.txt	38	61	gsherma2	A Million Little Pieces	OtherEntity
2008-blog08-opinion-1043.txt	94	106	gsherma2	James Frey's	PersonEntity
2008-blog08-opinion-1043.txt	113	136	gsherma2	A Million Little Pieces	OtherEntity
2008-blog08-opinion-1045.txt	47	54	gsherma2	Numb3rs	PeriodicEvent
2008-blog08-opinion-1045.txt	102	109	gsherma2	Numb3rs	PeriodicEvent
2008-blog08-opinion-1046.txt	104	117	gsherma2	United States	PlaceEntity
2008-blog08-opinion-1046.txt	92	163	gsherma2	whether the United States should provide a universal health care system	IndirectEventReference
2008-blog08-opinion-1047.txt	38	50	gsherma2	Trader Joe's	OrganizationEntity
2008-blog08-opinion-1047.txt	99	111	gsherma2	Trader Joe's	OrganizationEntity
2008-blog08-opinion-1048.txt	38	46	gsherma2	Sopranos	PeriodicEvent
2008-blog08-opinion-1048.txt	83	95	gsherma2	The Sopranos	PeriodicEvent
2008-blog08-opinion-1049.txt	38	45	gsherma2	YouTube	OrganizationEntity
2008-blog08-opinion-1049.txt	82	89	gsherma2	YouTube	OrganizationEntity
2008-blog08-opinion-1050.txt	38	52	gsherma2	George Clooney	PersonEntity
2008-blog08-opinion-1050.txt	99	113	gsherma2	George Clooney	PersonEntity
2011-mb11-adhoc-MB026.txt	35	37	gsherma2	US	PlaceEntity
2011-mb11-adhoc-MB028.txt	35	52	gsherma2	Detroit Auto Show	PeriodicEvent
2011-mb11-adhoc-MB030.txt	35	50	gsherma2	Keith Olbermann	PersonEntity
2011-mb11-adhoc-MB031.txt	35	51	gsherma2	Special Olympics	PeriodicEvent
2011-mb11-adhoc-MB032.txt	35	53	gsherma2	State of the Union	PeriodicEvent
2011-mb11-adhoc-MB033.txt	35	48	gsherma2	Dog Whisperer	PeriodicEvent
2011-mb11-adhoc-MB033.txt	49	64	gsherma2	Cesar Millan's 	PersonEntity
2011-mb11-adhoc-MB034.txt	35	40	gsherma2	MSNBC	OrganizationEntity
2011-mb11-adhoc-MB034.txt	41	54	gsherma2	Rachel Maddow	PersonEntity
2011-mb11-adhoc-MB035.txt	35	50	gsherma2	Sargent Shriver	PersonEntity
2011-mb11-adhoc-MB036.txt	35	41	gsherma2	Moscow	PlaceEntity
2011-mb11-adhoc-MB030.txt	35	58	gsherma2	Keith Olbermann new job	SpecificEvent
2011-mb11-adhoc-MB036.txt	35	57	gsherma2	Moscow airport bombing	SpecificEvent
2011-mb11-adhoc-MB037.txt	35	43	gsherma2	Giffords	PersonEntity
2011-mb11-adhoc-MB037.txt	35	53	gsherma2	Giffords' recovery	IndirectEventReference
2011-mb11-adhoc-MB038.txt	47	53	gsherma2	Jordan	PlaceEntity
2011-mb11-adhoc-MB039.txt	35	43	gsherma2	Egyptian	PlaceEntity
2011-mb11-adhoc-MB038.txt	35	53	gsherma2	protests in Jordan	SpecificEvent
2011-mb11-adhoc-MB039.txt	35	50	gsherma2	Egyptian curfew	SpecificEvent
2011-mb11-adhoc-MB040.txt	35	39	gsherma2	Beck	PersonEntity
2011-mb11-adhoc-MB040.txt	48	53	gsherma2	Piven	PersonEntity
2011-mb11-adhoc-MB040.txt	35	53	gsherma2	Beck attacks Piven	SpecificEvent
2011-mb11-adhoc-MB041.txt	35	40	gsherma2	Obama	PersonEntity
2011-mb11-adhoc-MB042.txt	35	42	gsherma2	Holland	PlaceEntity
2011-mb11-adhoc-MB042.txt	43	47	gsherma2	Iran	PlaceEntity
2011-mb11-adhoc-MB042.txt	35	60	gsherma2	Holland Iran envoy recall	SpecificEvent
2011-mb11-adhoc-MB043.txt	35	43	gsherma2	Kucinich	PersonEntity
2011-mb11-adhoc-MB043.txt	35	61	gsherma2	Kucinich olive pit lawsuit	SpecificEvent
2011-mb11-adhoc-MB044.txt	35	46	gsherma2	White House	OrganizationEntity
2011-mb11-adhoc-MB044.txt	35	65	gsherma2	White House spokesman replaced	SpecificEvent
2011-mb11-adhoc-MB046.txt	35	49	gsherma2	Bottega Veneta	OrganizationEntity
2011-mb11-adhoc-MB048.txt	35	43	gsherma2	Egyptian	PlaceEntity
2011-mb11-adhoc-MB048.txt	35	54	gsherma2	Egyptian evacuation	SpecificEvent
2011-mb11-adhoc-MB050.txt	50	59	gsherma2	Hatch Act	OtherEntity
2012-mb12-adhoc-MB076.txt	35	59	gsherma2	Celebrity DUI violations	GenericEvent
2012-mb12-adhoc-MB077.txt	35	39	gsherma2	NCIS	PeriodicEvent
2012-mb12-adhoc-MB078.txt	35	44	gsherma2	McDonalds	OrganizationEntity
2012-mb12-adhoc-MB079.txt	35	40	gsherma2	Saleh	PersonEntity
2012-mb12-adhoc-MB079.txt	41	46	gsherma2	Yemen	PlaceEntity
2012-mb12-adhoc-MB079.txt	35	56	gsherma2	Saleh Yemen overthrow	SpecificEvent
2012-mb12-adhoc-MB080.txt	35	43	gsherma2	Chipotle	OrganizationEntity
2012-mb12-adhoc-MB080.txt	35	48	gsherma2	Chipotle raid	SpecificEvent
2012-mb12-adhoc-MB083.txt	35	48	gsherma2	Stuxnet Worm 	OtherEntity
2012-mb12-adhoc-MB085.txt	35	43	gsherma2	Best Buy	OrganizationEntity
2012-mb12-adhoc-MB086.txt	35	48	gsherma2	Joanna Yeates	PersonEntity
2012-mb12-adhoc-MB086.txt	35	55	gsherma2	Joanna Yeates murder	SpecificEvent
2012-mb12-adhoc-MB088.txt	35	48	gsherma2	Kings' Speech	OtherEntity
2012-mb12-adhoc-MB088.txt	35	55	gsherma2	Kings' Speech awards	GenericEvent
2012-mb12-adhoc-MB089.txt	35	48	gsherma2	Supreme Court	OrganizationEntity
2012-mb12-adhoc-MB089.txt	35	54	gsherma2	Supreme Court cases	GenericEvent
2012-mb12-adhoc-MB091.txt	35	49	gsherma2	Michelle Obama	PersonEntity
2012-mb12-adhoc-MB093.txt	51	54	gsherma2	NYC	PlaceEntity
2012-mb12-adhoc-MB095.txt	35	43	gsherma2	Facebook	OrganizationEntity
2012-mb12-adhoc-MB096.txt	35	43	gsherma2	Sundance	PeriodicEvent
2012-mb12-adhoc-MB098.txt	35	45	gsherma2	Australian	PlaceEntity
2012-mb12-adhoc-MB098.txt	35	52	gsherma2	Australian floods	SpecificEvent
2012-mb12-adhoc-MB099.txt	35	44	gsherma2	Superbowl	PeriodicEvent
2012-mb12-adhoc-MB100.txt	35	64	gsherma2	Republican National Committee	OrganizationEntity
2012-mb12-adhoc-MB101.txt	35	50	gsherma2	Natalie Portman	PersonEntity
2012-mb12-adhoc-MB101.txt	56	66	gsherma2	Black Swan	OtherEntity
2012-mb12-adhoc-MB103.txt	35	44	gsherma2	Tea Party	OrganizationEntity
2012-mb12-adhoc-MB105.txt	35	47	gsherma2	The Avengers	OtherEntity
2012-mb12-adhoc-MB106.txt	35	46	gsherma2	Steve Jobs'	PersonEntity
2012-mb12-adhoc-MB106.txt	35	53	gsherma2	Steve Jobs' health	IndirectEventReference
2012-mb12-adhoc-MB107.txt	35	43	gsherma2	Somalian	PlaceEntity
2012-mb12-adhoc-MB107.txt	35	50	gsherma2	Somalian piracy	GenericEvent
2012-mb12-adhoc-MB109.txt	35	42	gsherma2	Gasland	OtherEntity
2012-mb12-adhoc-MB110.txt	35	59	gsherma2	economic trade sanctions	GenericEvent
1993-trec2-adhoc-145.txt	56	62	gsherma2	Israel	PlaceEntity
1992-trec1-adhoc-93.txt	156	188	gsherma2	National Rifle Association (NRA)	OrganizationEntity
1992-trec1-adhoc-93.txt	156	188	gsherma2	National Rifle Association (NRA)	OrganizationEntity
1999-trec8-adhoc-429.txt	34	56	gsherma2	Legionnaires' disease 	GenericEvent
1993-trec2-adhoc-131.txt	137	213	gsherma2	contract awarded to McDonnell Douglas  for production of military aircraft. 	GenericEvent
1999-trec8-adhoc-446.txt	34	52	gsherma2	"tourists, violence"	GenericEvent
1994-trec3-adhoc-189.txt	51	57	gsherma2	Murder	GenericEvent
1992-trec1-adhoc-87.txt	33	49	gsherma2	Criminal Actions	GenericEvent
2012-mb12-adhoc-MB105.txt	35	47	gsherma2	The Avengers	FutureEvent
1992-trec1-adhoc-76.txt	246	258	willis8	Constitution	OtherEntity
1992-trec1-adhoc-99.txt	33	37	willis8	Iran	PlaceEntity
1992-trec1-adhoc-99.txt	111	115	willis8	Iran	PlaceEntity
1997-trec6-adhoc-307.txt	38	60	willis8	Hydroelectric Projects	GenericEvent
1997-trec6-adhoc-307.txt	86	108	willis8	hydroelectric projects	GenericEvent
1997-trec6-adhoc-311.txt	34	55	willis8	Industrial Espionage 	GenericEvent
1997-trec6-adhoc-311.txt	97	120	willis8	theft of trade secrets 	GenericEvent
1997-trec6-adhoc-320.txt	77	118	willis8	Fiber optic link around the globe (Flag) 	OtherEntity
1997-trec6-adhoc-321.txt	275	286	willis8	Third World	PlaceEntity
1997-trec6-adhoc-324.txt	34	43	willis8	Argentine	PlaceEntity
1997-trec6-adhoc-324.txt	44	51	willis8	British	PlaceEntity
1997-trec6-adhoc-324.txt	84	93	willis8	Argentine	PlaceEntity
1997-trec6-adhoc-324.txt	98	105	willis8	British	PlaceEntity
1997-trec6-adhoc-332.txt	140	144	willis8	U.S.	PlaceEntity
1997-trec6-adhoc-346.txt	244	248	willis8	U.S.	PlaceEntity
1997-trec6-adhoc-347.txt	117	121	willis8	U.S.	PlaceEntity
1998-trec7-adhoc-354.txt	34	52	willis8	journalist risks  	GenericEvent
1998-trec7-adhoc-354.txt	93	168	willis8	" journalist has been put at risk (e.g., killed, arrested or taken hostage) "	GenericEvent
1998-trec7-adhoc-372.txt	34	49	willis8	Native American	OtherEntity
1998-trec7-adhoc-372.txt	118	133	willis8	Native American	OtherEntity
1998-trec7-adhoc-373.txt	130	143	willis8	United States	PlaceEntity
1998-trec7-adhoc-398.txt	116	146	willis8	European Conventional Arms Cut	SpecificEvent
1999-trec8-adhoc-410.txt	34	52	willis8	Schengen agreement	SpecificEvent
1999-trec8-adhoc-410.txt	92	110	willis8	Schengen agreement	SpecificEvent
2006-blog06-opinion-892.txt	151	153	willis8	Va	PlaceEntity
2007-blog07-opinion-944.txt	58	71	willis8	Opera Browser	OtherEntity
2007-blog07-opinion-944.txt	77	89	willis8	Opera Mobile	OtherEntity
2007-blog07-opinion-944.txt	95	105	willis8	Opera Mini	OtherEntity
2007-blog07-opinion-944.txt	38	52	willis8	Opera Software	OtherEntity
2011-mb11-adhoc-MB026.txt	35	38	willis8	US 	PlaceEntity
2011-mb11-adhoc-MB033.txt	35	49	willis8	Dog Whisperer 	OtherEntity
2012-mb12-adhoc-MB051.txt	35	42	willis8	British	PlaceEntity
2012-mb12-adhoc-MB066.txt	35	66	willis8	Journalists' treatment in Egypt	IndirectEventReference
2012-mb12-adhoc-MB073.txt	35	39	willis8	Iran	PlaceEntity
2008-blog08-opinion-1013.txt	38	45	willis8	Iceland	PlaceEntity
2008-blog08-opinion-1013.txt	93	100	willis8	Iceland	PlaceEntity
2004-novelty-adhoc-N55.txt	36	42	willis8	India 	PlaceEntity
2004-novelty-adhoc-N55.txt	46	54	willis8	Pakistan	PlaceEntity
2004-novelty-adhoc-N55.txt	107	112	willis8	India	PlaceEntity
2004-novelty-adhoc-N55.txt	143	151	willis8	Pakistan	PlaceEntity
2004-novelty-adhoc-N57.txt	36	47	willis8	East Timor 	PlaceEntity
2004-novelty-adhoc-N57.txt	75	85	willis8	East Timor	PlaceEntity
2004-novelty-adhoc-N57.txt	113	122	willis8	Indonesia	PlaceEntity
2004-novelty-adhoc-N63.txt	112	116	willis8	U.S.	PlaceEntity
2004-novelty-adhoc-N65.txt	183	187	willis8	U.S.	PlaceEntity
2004-novelty-adhoc-N78.txt	36	41	willis8	U.S. 	PlaceEntity
2004-novelty-adhoc-N78.txt	85	90	willis8	U.S. 	PlaceEntity
2004-novelty-adhoc-N87.txt	51	61	willis8	Birmingham	PlaceEntity
2004-novelty-adhoc-N90.txt	146	150	willis8	U.S.	PlaceEntity
2004-novelty-adhoc-N91.txt	82	89	willis8	America	PlaceEntity
2003-novelty-adhoc-N12.txt	97	101	willis8	U.S.	PlaceEntity
2003-novelty-adhoc-N13.txt	135	139	willis8	U.S.	PlaceEntity
2003-novelty-adhoc-N20.txt	91	95	willis8	U.S.	PlaceEntity
2003-novelty-adhoc-N21.txt	96	100	willis8	U.S.	PlaceEntity
2003-novelty-adhoc-N33.txt	36	43	willis8	Russian	PlaceEntity
2003-novelty-adhoc-N33.txt	85	92	willis8	Russian	PlaceEntity
2003-novelty-adhoc-N35.txt	42	48	willis8	Poland	PlaceEntity
2003-novelty-adhoc-N35.txt	50	64	willis8	Czech Republic	PlaceEntity
2003-novelty-adhoc-N35.txt	66	73	willis8	Hungary	PlaceEntity
2003-novelty-adhoc-N35.txt	121	127	willis8	Poland	PlaceEntity
2003-novelty-adhoc-N35.txt	129	143	willis8	Czech Republic	PlaceEntity
2003-novelty-adhoc-N35.txt	145	152	willis8	Hungary	PlaceEntity
2003-novelty-adhoc-N41.txt	36	55	willis8	North South Korean 	PlaceEntity
2003-novelty-adhoc-N41.txt	143	164	willis8	North and South Korea	PlaceEntity
1993-trec2-adhoc-129.txt	34	40	willis8	Soviet	PlaceEntity
1993-trec2-adhoc-129.txt	55	59	willis8	U.S.	PlaceEntity
1993-trec2-adhoc-129.txt	110	114	willis8	USSR	PlaceEntity
1993-trec2-adhoc-129.txt	147	152	willis8	 U.S.	PlaceEntity
1993-trec2-adhoc-129.txt	147	152	willis8	 U.S.	PlaceEntity
2007-blog07-opinion-936.txt	88	102	willis8	Grammy awards.	PeriodicEvent
2003-novelty-adhoc-N49.txt	36	53	willis8	Nobel Peace prize	SpecificEvent
2006-blog06-opinion-858.txt	38	49	willis8	super bowl 	PeriodicEvent
1992-trec1-adhoc-76.txt	179	196	willis8	U.S. Constitution	OtherEntity
2004-novelty-adhoc-N81.txt	117	132	willis8	Matthew Shepard	PersonEntity
2012-mb12-adhoc-MB093.txt	35	47	gsherma2	fashion week	PeriodicEvent
2006-blog06-opinion-881.txt	4	27	willis8	2006-blog06-opinion-881	TemporalSome
2006-blog06-opinion-882.txt	4	27	willis8	2006-blog06-opinion-882	TemporalNo
2006-blog06-opinion-883.txt	4	28	willis8	2006-blog06-opinion-883 	TemporalNo
2006-blog06-opinion-884.txt	4	28	willis8	2006-blog06-opinion-884 	TemporalNo
1992-trec1-adhoc-100.txt	4	24	willis8	1992-trec1-adhoc-100	TemporalNo
1997-trec6-adhoc-301.txt	4	24	willis8	1997-trec6-adhoc-301	TemporalNo
1997-trec6-adhoc-302.txt	4	24	willis8	1997-trec6-adhoc-302	TemporalNo
1997-trec6-adhoc-303.txt	4	24	willis8	1997-trec6-adhoc-303	TemporalSome
1997-trec6-adhoc-304.txt	4	24	willis8	1997-trec6-adhoc-304	TemporalNo
1997-trec6-adhoc-305.txt	4	24	willis8	1997-trec6-adhoc-305	TemporalNo
1997-trec6-adhoc-306.txt	4	24	willis8	1997-trec6-adhoc-306	TemporalSome
1997-trec6-adhoc-307.txt	4	24	willis8	1997-trec6-adhoc-307	TemporalNo
1997-trec6-adhoc-308.txt	4	24	willis8	1997-trec6-adhoc-308	TemporalNo
1997-trec6-adhoc-309.txt	4	24	willis8	1997-trec6-adhoc-309	TemporalNo
1997-trec6-adhoc-310.txt	4	24	willis8	1997-trec6-adhoc-310	TemporalNo
1997-trec6-adhoc-311.txt	4	24	willis8	1997-trec6-adhoc-311	TemporalNo
1997-trec6-adhoc-312.txt	4	24	willis8	1997-trec6-adhoc-312	TemporalNo
1997-trec6-adhoc-313.txt	4	24	willis8	1997-trec6-adhoc-313	TemporalNo
1997-trec6-adhoc-314.txt	4	24	willis8	1997-trec6-adhoc-314	TemporalNo
1997-trec6-adhoc-315.txt	4	25	willis8	1997-trec6-adhoc-315 	TemporalNo
1997-trec6-adhoc-316.txt	4	24	willis8	1997-trec6-adhoc-316	TemporalNo
1997-trec6-adhoc-317.txt	4	25	willis8	1997-trec6-adhoc-317 	TemporalSome
1997-trec6-adhoc-318.txt	4	24	willis8	1997-trec6-adhoc-318	TemporalNo
1997-trec6-adhoc-319.txt	4	24	willis8	1997-trec6-adhoc-319	TemporalNo
1997-trec6-adhoc-320.txt	4	24	willis8	1997-trec6-adhoc-320	TemporalNo
1997-trec6-adhoc-321.txt	5	24	willis8	997-trec6-adhoc-321	TemporalNo
1997-trec6-adhoc-322.txt	4	24	willis8	1997-trec6-adhoc-322	TemporalNo
1997-trec6-adhoc-323.txt	4	24	willis8	1997-trec6-adhoc-323	TemporalNo
1997-trec6-adhoc-324.txt	4	24	willis8	1997-trec6-adhoc-324	TemporalNo
1997-trec6-adhoc-325.txt	4	24	willis8	1997-trec6-adhoc-325	TemporalNo
1997-trec6-adhoc-326.txt	4	24	willis8	1997-trec6-adhoc-326	TemporalYes
1997-trec6-adhoc-327.txt	4	25	willis8	1997-trec6-adhoc-327 	TemporalNo
1997-trec6-adhoc-328.txt	4	24	willis8	1997-trec6-adhoc-328	TemporalYes
1997-trec6-adhoc-329.txt	4	25	willis8	1997-trec6-adhoc-329 	TemporalNo
1997-trec6-adhoc-330.txt	4	24	willis8	1997-trec6-adhoc-330	TemporalYes
1997-trec6-adhoc-331.txt	4	24	willis8	1997-trec6-adhoc-331	TemporalNo
1997-trec6-adhoc-332.txt	4	24	willis8	1997-trec6-adhoc-332	TemporalNo
1997-trec6-adhoc-333.txt	4	24	willis8	1997-trec6-adhoc-333	TemporalNo
1997-trec6-adhoc-334.txt	4	24	willis8	1997-trec6-adhoc-334	TemporalNo
1997-trec6-adhoc-335.txt	4	24	willis8	1997-trec6-adhoc-335	TemporalNo
1997-trec6-adhoc-336.txt	4	24	willis8	1997-trec6-adhoc-336	TemporalSome
1997-trec6-adhoc-337.txt	4	25	willis8	1997-trec6-adhoc-337 	TemporalNo
1997-trec6-adhoc-338.txt	4	24	willis8	1997-trec6-adhoc-338	TemporalNo
1997-trec6-adhoc-339.txt	4	24	willis8	1997-trec6-adhoc-339	TemporalNo
1997-trec6-adhoc-340.txt	4	24	willis8	1997-trec6-adhoc-340	TemporalYes
1997-trec6-adhoc-341.txt	4	25	willis8	1997-trec6-adhoc-341 	TemporalNo
1997-trec6-adhoc-342.txt	4	25	willis8	1997-trec6-adhoc-342 	TemporalSome
1997-trec6-adhoc-343.txt	4	25	willis8	1997-trec6-adhoc-343 	TemporalNo
1997-trec6-adhoc-344.txt	4	25	willis8	1997-trec6-adhoc-344 	TemporalNo
1997-trec6-adhoc-345.txt	4	25	willis8	1997-trec6-adhoc-345 	TemporalNo
1997-trec6-adhoc-346.txt	4	25	willis8	1997-trec6-adhoc-346 	TemporalNo
1997-trec6-adhoc-347.txt	4	25	willis8	1997-trec6-adhoc-347 	TemporalNo
1997-trec6-adhoc-348.txt	4	24	willis8	1997-trec6-adhoc-348	TemporalNo
1997-trec6-adhoc-349.txt	4	24	willis8	1997-trec6-adhoc-349	TemporalNo
1997-trec6-adhoc-350.txt	4	24	willis8	1997-trec6-adhoc-350	TemporalNo
1998-trec7-adhoc-351.txt	4	25	willis8	1998-trec7-adhoc-351 	TemporalYes
1998-trec7-adhoc-352.txt	4	24	willis8	1998-trec7-adhoc-352	TemporalYes
1998-trec7-adhoc-353.txt	4	24	willis8	1998-trec7-adhoc-353	TemporalSome
1998-trec7-adhoc-354.txt	4	24	willis8	1998-trec7-adhoc-354	TemporalSome
